Tahun Kerja,Tingkat Pengalaman,Jenis Pekerjaan,Jabatan,Gaji,Mata Uang,Gaji (USD),Negara Tinggal,Sistem Kerja,Lokasi Perusahaan,Ukuran Perusahaan
2023,Senior,Tetap,Data Engineer,95000,EUR,101943,IE,Remote,IE,Menengah
2023,Menengah,Tetap,Product Data Analyst,1350000,INR,16414,IN,Remote,IN,Besar
2023,Senior,Tetap,Machine Learning Engineer,220000,USD,220000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,170000,USD,170000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,235000,USD,235000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,210000,USD,210000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Architect,180000,USD,180000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Architect,115000,USD,115000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Architect,200000,USD,200000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Architect,115000,USD,115000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Science Manager,231250,USD,231250,US,Remote,US,Menengah
2023,Senior,Tetap,Data Science Manager,138750,USD,138750,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,284310,USD,284310,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,153090,USD,153090,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,75000,USD,75000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Analyst,125000,USD,125000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,105000,USD,105000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,90000,GBP,109371,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Data Analyst,70000,GBP,85066,GB,Kantor,GB,Menengah
2023,Pemula,Tetap,Data Analyst,55000,USD,55000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Analyst,48000,USD,48000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Analyst,100000,USD,100000,US,Hybrid,US,Menengah
2023,Senior,Tetap,Data Science Lead,225900,USD,225900,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Science Lead,156400,USD,156400,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,250000,USD,250000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,162500,USD,162500,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,318300,USD,318300,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,188800,USD,188800,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,385000,USD,385000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,60000,USD,60000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,110000,USD,110000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Analyst,95000,USD,95000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,145000,USD,145000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,135000,USD,135000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,180180,USD,180180,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,106020,USD,106020,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,93919,USD,93919,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,51962,USD,51962,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,241871,USD,241871,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,133832,USD,133832,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,170000,USD,170000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,90000,USD,90000,US,Remote,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,210914,USD,210914,US,Remote,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,116704,USD,116704,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,192500,USD,192500,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,140000,USD,140000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,149076,USD,149076,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,82365,USD,82365,US,Kantor,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,36000,USD,36000,MX,Remote,MX,Kecil
2023,Senior,Tetap,Data Scientist,175000,USD,175000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,148750,USD,148750,US,Kantor,US,Menengah
2023,Senior,Tetap,Research Scientist,370000,USD,370000,US,Kantor,US,Menengah
2023,Senior,Tetap,Research Scientist,200000,USD,200000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,235000,USD,235000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,185000,USD,185000,US,Remote,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,100000,GBP,121523,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,80000,GBP,97218,GB,Kantor,GB,Menengah
2023,Senior,Tetap,Data Scientist,216100,USD,216100,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,140800,USD,140800,US,Kantor,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,120000,GBP,145828,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,100000,GBP,121523,GB,Kantor,GB,Menengah
2023,Senior,Tetap,Computer Vision Software Engineer,50000,EUR,53654,NL,Remote,CA,Besar
2023,Pemula,Tetap,Data Scientist,110000,USD,110000,US,Hybrid,US,Kecil
2023,Senior,Tetap,Data Engineer,128000,USD,128000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,81500,USD,81500,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,55000,GBP,66837,GB,Remote,GB,Menengah
2023,Menengah,Tetap,Data Engineer,52000,GBP,63192,GB,Remote,GB,Menengah
2023,Menengah,Tetap,Data Analyst,50000,GBP,60761,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Data Analyst,45000,GBP,54685,GB,Kantor,GB,Menengah
2023,Eksekutif,Tetap,Data Engineer,284000,USD,284000,US,Remote,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,236000,USD,236000,US,Remote,US,Menengah
2023,Senior,Tetap,Research Scientist,248100,USD,248100,CA,Kantor,CA,Menengah
2023,Senior,Tetap,Research Scientist,145900,USD,145900,CA,Kantor,CA,Menengah
2023,Senior,Tetap,Research Engineer,155850,USD,155850,US,Kantor,US,Menengah
2023,Senior,Tetap,Research Engineer,102544,USD,102544,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Scientist,151410,USD,151410,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Scientist,115360,USD,115360,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Engineer,62000,EUR,66531,ES,Remote,ES,Menengah
2023,Menengah,Tetap,Data Engineer,55000,EUR,59020,ES,Remote,ES,Menengah
2023,Senior,Tetap,Director of Data Science,170000,CAD,125686,CA,Hybrid,CA,Menengah
2023,Senior,Tetap,Azure Data Engineer,100000,USD,100000,NL,Hybrid,NL,Besar
2023,Pemula,Tetap,Data Scientist,1050000,INR,12767,IN,Hybrid,IN,Besar
2023,Senior,Tetap,Data Scientist,250000,USD,250000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,162500,USD,162500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,185000,USD,185000,GB,Kantor,GB,Menengah
2023,Senior,Tetap,Data Scientist,120250,USD,120250,GB,Kantor,GB,Menengah
2023,Pemula,Tetap,Data Engineer,25000,EUR,26827,DE,Remote,DE,Besar
2022,Pemula,Tetap,Data Scientist,180000,USD,180000,US,Remote,US,Menengah
2023,Menengah,Tetap,Research Scientist,85000,USD,85000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Research Scientist,70000,USD,70000,US,Kantor,US,Menengah
2023,Senior,Tetap,BI Developer,135000,USD,135000,US,Remote,US,Menengah
2023,Senior,Tetap,BI Developer,100000,USD,100000,US,Remote,US,Menengah
2023,Eksekutif,Tetap,Data Analytics Manager,155000,USD,155000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Analytics Manager,140000,USD,140000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,204500,USD,204500,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,142200,USD,142200,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,226700,USD,226700,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,133300,USD,133300,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,225000,USD,225000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,156400,USD,156400,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,163800,USD,163800,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,126000,USD,126000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,163800,USD,163800,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,126000,USD,126000,US,Kantor,US,Menengah
2023,Senior,Tetap,ML Engineer,220000,USD,220000,US,Kantor,US,Menengah
2023,Senior,Tetap,ML Engineer,150000,USD,150000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,115000,USD,115000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analytics Manager,204500,USD,204500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analytics Manager,138900,USD,138900,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,162500,USD,162500,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,130000,USD,130000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,150000,USD,150000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,107000,USD,107000,US,Remote,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,175000,USD,175000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,110000,USD,110000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,226700,USD,226700,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,133300,USD,133300,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,252000,USD,252000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,129000,USD,129000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,150000,USD,150000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,125000,USD,125000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,252000,USD,252000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,129000,USD,129000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,225000,USD,225000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,156400,USD,156400,US,Kantor,US,Menengah
2022,Menengah,Tetap,Research Scientist,23000,USD,23000,IN,Remote,IN,Besar
2023,Menengah,Tetap,Machine Learning Engineer,110000,USD,110000,US,Remote,US,Besar
2023,Senior,Tetap,Data Engineer,265000,USD,265000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,182750,USD,182750,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Analyst,130000,USD,130000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,153600,USD,153600,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,106800,USD,106800,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,137500,USD,137500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,81500,USD,81500,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Head of Data Science,314100,USD,314100,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Head of Data Science,195800,USD,195800,US,Kantor,US,Menengah
2023,Senior,Tetap,Applied Scientist,205000,USD,205000,US,Kantor,US,Menengah
2023,Senior,Tetap,Applied Scientist,180000,USD,180000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,165000,USD,165000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,144000,USD,144000,US,Remote,US,Menengah
2023,Pemula,Tetap,BI Developer,160000,USD,160000,US,Kantor,US,Menengah
2023,Pemula,Tetap,BI Developer,100000,USD,100000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,200000,USD,200000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,150000,USD,150000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Manager,199000,USD,199000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Manager,112000,USD,112000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,105000,USD,105000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,70000,USD,70000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Big Data Engineer,130000,USD,130000,SE,Remote,SE,Kecil
2023,Senior,Tetap,Data Analyst,180180,USD,180180,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,106020,USD,106020,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Engineer,160000,USD,160000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Engineer,135000,USD,135000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,183000,USD,183000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,134000,USD,134000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,220000,USD,220000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,150000,USD,150000,US,Kantor,US,Menengah
2023,Senior,Tetap,Applied Scientist,350000,USD,350000,US,Kantor,US,Besar
2023,Senior,Tetap,Applied Scientist,262500,USD,262500,US,Kantor,US,Besar
2023,Senior,Tetap,Data Analyst,122000,USD,122000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,94000,USD,94000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,276000,USD,276000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,184000,USD,184000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,310000,USD,310000,US,Remote,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,239000,USD,239000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,225000,USD,225000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,156400,USD,156400,US,Remote,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,180000,USD,180000,US,Remote,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,150000,USD,150000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,228000,USD,228000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,152000,USD,152000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,209450,USD,209450,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,158677,USD,158677,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,175000,USD,175000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,145000,USD,145000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,240000,USD,240000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,170000,USD,170000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,103200,USD,103200,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,61200,USD,61200,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,155000,USD,155000,US,Remote,US,Besar
2021,Pemula,Tetap,Marketing Data Engineer,90000,SGD,66970,SG,Hybrid,SG,Besar
2023,Senior,Tetap,Data Scientist,59000,EUR,63312,CY,Hybrid,EE,Besar
2023,Senior,Tetap,Data Scientist,237000,USD,237000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,145000,USD,145000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,240000,USD,240000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,139000,USD,139000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Architect,174500,USD,174500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Architect,113000,USD,113000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,130000,USD,130000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,87000,USD,87000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,160000,USD,160000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,108000,USD,108000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,165000,USD,165000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,107250,USD,107250,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,300000,USD,300000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,119000,USD,119000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,285800,USD,285800,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,154600,USD,154600,US,Remote,US,Menengah
2023,Menengah,Tetap,Head of Data Science,5000000,INR,60795,IN,Hybrid,IN,Besar
2023,Pemula,Tetap,Data Analyst,30000,USD,30000,AR,Remote,US,Kecil
2023,Menengah,Tetap,Data Science Manager,220000,USD,220000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Science Manager,195000,USD,195000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Manager,168400,USD,168400,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Manager,105200,USD,105200,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,206000,USD,206000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,160000,USD,160000,US,Kantor,US,Menengah
2023,Senior,Tetap,Analytics Engineer,200000,USD,200000,US,Remote,US,Menengah
2023,Senior,Tetap,Analytics Engineer,175000,USD,175000,US,Remote,US,Menengah
2023,Senior,Tetap,Analytics Engineer,231250,USD,231250,US,Remote,US,Menengah
2023,Senior,Tetap,Analytics Engineer,138750,USD,138750,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,153000,USD,153000,CA,Remote,CA,Menengah
2023,Senior,Tetap,Data Engineer,94000,USD,94000,CA,Remote,CA,Menengah
2023,Senior,Tetap,Data Engineer,240500,USD,240500,US,Kantor,US,Besar
2023,Senior,Tetap,Data Engineer,123700,USD,123700,US,Kantor,US,Besar
2023,Senior,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,90000,USD,90000,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Scientist,124234,USD,124234,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Scientist,74540,USD,74540,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,109000,USD,109000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,79000,USD,79000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,80000,EUR,84053,FR,Hybrid,FR,Besar
2023,Menengah,Tetap,Machine Learning Engineer,50000,USD,50000,AM,Kantor,AM,Kecil
2023,Senior,Tetap,Data Scientist,275300,USD,275300,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,183500,USD,183500,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,275300,USD,275300,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,183500,USD,183500,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,160000,USD,160000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,125600,USD,125600,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,170000,USD,170000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,225000,USD,225000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,140000,USD,140000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,141290,USD,141290,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,74178,USD,74178,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,150000,USD,150000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,120000,USD,120000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,85000,USD,85000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,75000,USD,75000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,220000,USD,220000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,160000,USD,160000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,205600,USD,205600,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,107500,USD,107500,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,95000,USD,95000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,185900,USD,185900,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,129300,USD,129300,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,130000,USD,130000,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Scientist,1060000,INR,12888,IN,Hybrid,IN,Kecil
2023,Menengah,Tetap,Data Engineer,250000,USD,250000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,175000,USD,175000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,136000,USD,136000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,104000,USD,104000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Analyst,80000,USD,80000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,52500,USD,52500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,110000,USD,110000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,84000,USD,84000,US,Remote,US,Menengah
2023,Senior,Tetap,BI Analyst,125000,USD,125000,US,Kantor,US,Menengah
2023,Senior,Tetap,BI Analyst,110000,USD,110000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,90000,USD,90000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,80000,USD,80000,US,Kantor,US,Menengah
2023,Senior,Tetap,ML Engineer,200000,USD,200000,US,Kantor,US,Menengah
2023,Senior,Tetap,ML Engineer,135000,USD,135000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Business Data Analyst,48000,USD,48000,US,Hybrid,US,Besar
2023,Pemula,Tetap,AI Developer,120000,USD,120000,BA,Hybrid,BA,Kecil
2023,Senior,Tetap,Data Engineer,130000,USD,130000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,75000,USD,75000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,252000,USD,252000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,129000,USD,129000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,150000,USD,150000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,100000,USD,100000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,226700,USD,226700,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,133300,USD,133300,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,190000,USD,190000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,165000,USD,165000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,170000,USD,170000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,150000,USD,150000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Engineer,150000,USD,150000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,130000,USD,130000,US,Kantor,US,Menengah
